,Disk (GB),Memory (GB),CPU (Core),Bandwidth (MB/s),Region,Latitude,Longitude
438,495,5,3,235,Arizona,36.364075308627434,111.30745271652707
439,495,5,3,235,Arizona,33.08228162084794,111.14339319358693
440,495,5,3,234,Arizona,34.80905846692508,109.60599616993808
441,495,5,3,234,Arizona,33.60560545652422,110.44851887951259
442,495,5,3,234,Arizona,35.096362392071676,112.63424067452141
443,495,5,3,233,Arizona,32.37376674946846,114.21843773516638
444,495,5,3,233,Arizona,34.57356668441139,111.28662110370041
445,495,5,3,232,Arizona,32.2885130471586,113.7396315605459
446,401,5,3,231,Arizona,32.33649506661693,109.19520319314327
447,304,5,3,230,Arizona,32.81399557612873,113.84185032485323
448,275,4,1,229,Arizona,34.37186947746193,112.65546429630804
449,247,4,1,228,Arizona,34.664910626569,110.11839608147154
450,247,3,1,226,Arizona,33.0512513738341,109.35403969996844
451,14078,100,18,2736,California,35.63694272864106,123.30483002285811
452,14078,100,18,2736,California,36.19821895827275,122.9491058890147
453,14078,100,18,2733,California,38.32675074851102,119.95418234834193
454,14078,71,18,2733,California,36.76240675992566,121.1185561762773
455,14078,68,18,2733,California,37.12902324163805,119.60723060706165
456,14078,68,18,2730,California,40.31097214463668,119.0054127726079
457,14078,68,18,2730,California,33.65788623016028,116.24730267924753
458,14078,68,18,2694,California,39.15946840084413,121.3679408920148
459,14078,68,18,2685,California,34.97872404329828,114.23805201408236
460,13785,68,18,2450,California,34.416207850829096,120.09486327829363
461,13785,68,18,2440,California,39.55911870732757,116.49059479129816
462,13785,68,18,2438,California,41.120487431228426,121.58831269582392
463,13785,68,18,2430,California,34.755710139771985,117.81584254026808
464,13785,68,18,2413,California,36.611821858664186,123.13944311043471
465,13785,68,18,2408,California,33.59535751626751,116.41223260093167
466,13492,68,18,2391,California,37.65074017683686,116.41172425153876
467,13492,68,18,2388,California,41.8262511557286,117.90544834368234
468,13199,68,18,2351,California,41.02844751811723,114.48603246066868
469,13199,68,18,2334,California,38.55849153572167,122.3742879367536
470,13199,68,18,2334,California,41.04632632524959,115.23366585937922
471,12905,68,18,2334,California,40.02806306901634,122.80585167227422
472,12905,68,18,2334,California,41.835564949941066,114.94883629420956
473,12905,68,18,2045,California,35.7260171207792,117.56342627700016
474,12905,68,18,2045,California,32.61882508791492,117.59739194149958
475,12905,68,18,2045,California,34.97589974498547,124.17697831480889
476,12905,68,18,1879,California,34.81413158485446,119.37055968789852
477,12905,68,18,1752,California,34.67267729785164,116.0064368516409
478,12905,68,18,1752,California,38.8529065042635,117.97272494254565
479,12905,67,18,1752,California,38.207335964157934,120.027011515577
480,12612,63,18,1752,California,33.764136615990324,122.56836022967532
481,12361,63,15,1752,California,40.58402510097905,117.4002278677891
482,12319,58,15,1752,California,37.72491110536454,120.00178850940982
483,12319,50,15,1752,California,37.260635466831694,115.26192749469038
484,12319,50,15,1752,California,36.62404772917785,116.25134013970111
485,12319,50,15,1752,California,37.373179470354394,122.78514161797786
486,12319,50,15,1752,California,34.841192233023676,122.42412584539642
487,12319,50,15,1752,California,41.414471238961156,117.2772599617541
488,12319,50,15,1752,California,36.96341526175089,122.64596253293409
489,12025,50,15,1752,California,38.583591877097234,114.5783159621825
490,12025,50,15,1752,California,41.24677264879219,117.0702649534938
491,12025,50,15,1752,California,38.94601455529008,119.20593989231558
492,12025,45,15,1752,California,38.28787571456415,119.44740999303988
493,11732,45,15,1752,California,37.56606053957935,117.69826507099731
494,11732,41,15,1752,California,37.29172436405869,120.43764802092873
495,11732,40,15,1752,California,36.06357259082492,123.10383251882615
496,11732,40,15,1618,California,33.29109226813131,117.90726000846104
497,11732,40,15,1610,California,38.06085404075996,122.14081462220835
498,11732,40,15,1603,California,37.28034066230284,114.22740831783125
499,11439,40,15,1600,California,35.42993326307514,118.57028846170864
500,11145,40,15,1597,California,38.58750309429737,114.73092593693124
501,11145,40,15,1589,California,41.2173388998634,122.33847650018713
502,11145,40,15,1587,California,34.24426615571407,115.73523265521663
503,11145,40,15,1577,California,37.402672479617614,115.62398888995997
504,11145,40,15,1577,California,33.30627212718474,120.62042501869298
505,11145,40,15,1550,California,34.227317430423696,120.4196898411212
506,11145,37,15,1549,California,34.9107400127131,115.42595092552537
507,11145,37,15,1532,California,32.72157100312878,119.95459604666809
508,11145,37,15,1518,California,34.27476141180987,124.28962280470586
509,11145,32,15,1518,California,33.6629306332668,122.05389429768572
510,11145,32,15,1518,California,40.09582078229707,120.53629401200979
511,11145,32,15,1518,California,34.14174409387097,114.40396367678413
512,11145,32,15,1518,California,34.59817771242189,120.23715234924114
513,11145,32,15,1518,California,39.36831918352017,124.26068508347507
514,10852,32,15,1518,California,39.13794219319455,118.1049768388964
515,10852,32,15,1518,California,35.414903447622365,122.90083123141319
516,10852,32,15,1493,California,39.41196287369007,115.48040459210695
517,10852,32,15,1493,California,35.69404097384796,119.7928169059656
518,10852,32,15,1493,California,38.37722858145792,116.2172359826879
519,10852,32,15,1493,California,37.46620884268261,118.31698444811605
520,10852,32,15,1493,California,41.70363238562644,114.42255869028746
521,10852,32,15,1493,California,37.27677973848898,119.53220617570719
522,10852,32,15,1493,California,33.97175842676046,117.90905429003584
523,10852,32,15,1493,California,38.44838052827234,114.3266767284655
524,10852,32,15,1493,California,33.37240486157304,122.41098755363296
525,10852,32,15,1493,California,39.946208571552845,118.64720659456933
526,10852,32,15,1493,California,32.91628695425803,120.46370449220653
527,10800,32,15,1493,California,35.30863443669835,123.39333857245471
528,10559,32,15,1493,California,38.12835412517484,114.8575040664337
529,10559,32,15,1493,California,34.678852130968664,123.89038601570336
530,10559,32,15,1493,California,40.762756786977484,118.29885412413479
531,10559,32,15,1493,California,37.20854288735528,117.3714826018303
532,10559,32,15,1493,California,41.58350303581177,116.08584582015747
533,10559,32,15,1493,California,33.13846549594973,117.68083637498188
534,10559,32,15,1493,California,41.121963245562654,117.36851205312948
535,10559,32,15,1493,California,41.926677230122,123.17588028341956
536,10559,32,15,1493,California,33.62260011640943,122.58814523057914
537,10559,32,15,1493,California,41.35919590422756,121.83768001781816
538,10559,32,15,1493,California,38.62967602068932,120.6688153114166
539,10559,32,15,1493,California,38.06517879803669,121.28481191370915
540,10559,32,15,1493,California,36.45901620158611,120.73910860055372
541,10559,32,15,1487,California,33.83972473534209,115.03761727831446
542,10559,32,15,1487,California,33.28552802479991,115.9631765707219
543,10559,32,15,1487,California,34.242626611226996,120.29357025720506
544,10559,32,15,1460,California,34.76435652261337,115.63095236516568
545,10559,32,15,1460,California,32.670403659751045,124.39132190176522
546,10559,32,15,1460,California,38.79077873611301,121.46474297907092
547,10559,32,15,1460,California,41.22714533250851,119.89549293849332
548,10559,32,15,1460,California,40.42862569766668,122.82719892372015
549,10559,32,15,1460,California,40.81281493890305,118.20443661658354
550,10559,32,15,1460,California,40.819120783755906,118.55998441427555
551,10559,32,15,1460,California,35.038255147288695,117.2106148580698
552,10559,32,15,1460,California,34.30059510731467,122.0067558846475
553,10559,32,15,1460,California,41.88032671509394,122.13850393003094
554,10559,32,15,1460,California,33.62244730381638,119.39780063768372
555,10559,32,15,1460,California,40.84282186763752,124.2380699147748
556,10559,32,15,1460,California,40.17537601783103,120.17977799537886
557,10559,32,15,1460,California,41.425719506091625,124.11436437796839
558,10559,32,15,1460,California,34.22049994739936,119.96325953026485
559,10559,32,15,1460,California,34.352672985638314,118.50706326128717
560,10559,32,15,1460,California,36.04746473360018,119.57113920466725
561,10559,32,15,1460,California,39.10957143463313,120.68822007572398
562,10559,32,15,1460,California,36.95410304279329,121.13300227648705
563,10559,32,15,1460,California,37.79234889703456,120.497639209002
564,10559,32,15,1460,California,39.111412873400226,117.411764012854
565,10559,32,15,1460,California,33.05855277666717,123.62973798255503
566,10559,32,15,1460,California,41.876651881945506,123.91715939260033
567,10559,32,15,1460,California,38.93748122967209,114.43142222472444
568,10559,32,15,1460,California,38.608254868568274,123.32154769675574
569,10559,32,15,1460,California,38.388023492335186,117.11763247878858
570,10559,32,15,1460,California,38.44806959189186,117.09846333201632
571,10265,32,15,1460,California,39.22005002528049,122.3167530249339
572,10265,32,15,1460,California,34.68451818968447,118.63202734942139
573,10265,32,15,1460,California,38.560655453109995,115.24058074110236
574,10265,32,15,1460,California,36.00526005424572,117.39006795125186
575,10265,32,15,1460,California,35.15671184472333,116.52414238250759
576,10265,32,15,1460,California,33.26872622788671,122.26274036626533
577,10265,32,15,1460,California,35.427143155009006,119.71162646143867
578,10265,32,15,1460,California,40.262046015439594,122.4276557160396
579,10265,32,15,1460,California,39.03560968592472,118.58754428228612
580,10265,32,15,1460,California,41.5792100064519,124.15856393709929
581,10265,32,15,1460,California,33.82930401598349,114.64391725003232
582,10265,32,15,1460,California,39.878711282206886,118.63309240953008
583,10265,32,15,1460,California,39.59337307529543,124.36832495705475
584,10265,32,15,1460,California,41.684972881765326,121.55456551802345
585,10265,32,15,1460,California,32.70137865879043,116.44165490757871
586,10265,32,15,1460,California,36.84339390159636,116.80318777992406
587,10265,32,15,1460,California,40.481431783771,117.7363829850187
588,10265,32,15,1460,California,34.05917624647655,118.8706886099113
589,10265,32,15,1460,California,38.00023815652098,118.18601551401798
590,10265,32,15,1460,California,33.53205286459151,120.82119996998063
591,9972,32,15,1460,California,37.29050161327943,122.96947172256466
592,9972,32,15,1460,California,36.066420044278445,123.21113434208416
593,9972,32,15,1460,California,40.104823150528965,119.24687447898228
594,9972,32,15,1460,California,36.066334009894575,124.07967243942787
595,9972,32,15,1460,California,37.382327726907455,116.11491153238697
596,9972,32,15,1460,California,33.506864679986066,122.83479466946237
597,9972,32,15,1460,California,35.85533978189043,123.43891135128501
598,9972,32,15,1460,California,40.47046059265172,114.20297187672736
599,9972,32,15,1460,California,40.444482672064105,116.4514365420487
600,9972,32,15,1460,California,41.99947901011697,123.13923387372951
601,9972,32,15,1460,California,40.67254143647895,116.28057784385831
602,9972,32,15,1460,California,36.42526461222218,118.99292062326269
603,9972,32,15,1460,California,41.06936128761942,122.69774760931098
604,9972,32,15,1460,California,40.65946942666761,114.58110396963859
605,9679,32,15,1460,California,38.633402278379734,120.59339520060422
606,9679,32,15,1460,California,33.61062820642225,115.2409090886741
607,9679,32,15,1460,California,38.49534130979551,123.93550378649546
608,9679,32,15,1460,California,36.196334494425,118.46148840767006
609,9679,32,15,1460,California,39.00813417981482,121.12162539610415
610,9679,32,15,1460,California,38.27429383735081,122.73849325453085
611,9679,32,15,1460,California,38.94933047628912,114.96400368788768
612,9679,32,15,1460,California,38.79489647212023,123.98214922262113
613,9679,32,15,1460,California,35.03734566619434,119.67147869496812
614,9679,32,15,1460,California,40.81649342864907,122.9132017287052
615,9679,32,15,1460,California,41.08612129526924,119.77695309166533
616,9385,32,15,1460,California,37.55058822722855,123.62218347057784
617,9385,32,15,1460,California,40.271481236922085,118.21620163212508
618,9385,32,15,1460,California,41.527861636614595,119.05581342191178
619,9385,32,15,1460,California,38.67082378633762,116.13720292402375
620,9385,32,15,1460,California,36.69562244076191,122.92776060040924
621,9385,32,15,1460,California,36.24215086113877,120.89386098401218
622,9385,32,15,1460,California,40.68799851998847,114.73443981672031
623,9385,32,15,1460,California,36.38147195716014,118.27016298628803
624,9385,32,15,1460,California,36.67903169052554,123.7962099955331
625,9385,32,15,1460,California,38.89179955274591,119.09262204276732
626,9385,32,15,1460,California,33.521874749417364,115.87364336007064
627,9385,32,15,1460,California,33.92352213472031,116.48918474887594
628,9385,32,15,1460,California,35.78991587870183,117.03437004334731
629,9385,32,15,1460,California,39.5309721103769,116.91656435813174
630,9385,32,15,1460,California,35.58311034190206,116.90924950048088
631,9385,32,15,1460,California,41.247629677263625,120.84659250941033
632,9385,32,15,1460,California,39.67897231458457,116.40300541512241
633,9300,32,15,1460,California,36.360344828893695,121.3255944169165
634,9092,32,15,1460,California,33.92590233342533,114.40492883715878
635,9092,32,15,1460,California,38.367502360091365,123.09361614260645
636,9092,32,15,1460,California,36.05769125477147,123.75193416067548
637,9092,32,15,1460,California,34.39878114813549,119.21608934846996
638,9092,32,15,1460,California,38.93186273569236,116.24737319139028
639,9092,32,15,1460,California,38.106811579113945,118.01881968798835
640,9092,32,15,1460,California,37.54922265077382,114.70611842175673
641,9092,32,15,1460,California,39.90072792684703,117.62855009389742
642,9092,32,15,1460,California,37.08180935761001,120.2433084693451
643,8799,32,15,1460,California,41.804247446322485,119.19056780595257
644,8799,32,15,1460,California,41.47223589399279,114.20577953635618
645,8799,32,15,1460,California,35.7809072526935,115.05976266659613
646,8799,32,15,1460,California,39.38120102745337,114.33046733893796
647,8799,32,15,1460,California,33.80280368041223,116.32502063435173
648,8799,32,15,1437,California,33.903669697311265,116.06452792862488
649,8799,32,15,1436,California,35.034623359056766,119.52975337635476
650,8799,32,15,1429,California,39.186637522067386,122.34684277627355
651,8799,32,15,1429,California,32.76513673254068,117.33863632922396
652,8799,32,15,1429,California,35.487729747950425,118.60275166067446
653,8799,32,15,1426,California,38.47615470729956,116.26186394139242
654,8799,32,15,1426,California,33.73574532011571,114.75479782421512
655,8799,32,15,1423,California,41.24197877668074,121.91253101065638
656,8799,32,15,1418,California,36.878499439640045,115.09545954210739
657,8799,32,15,1415,California,38.60511949469973,121.30325394230391
658,8799,32,15,1412,California,39.079592106896506,115.0226179582809
659,8799,32,15,1409,California,39.08840974966592,123.3923708677336
660,8799,32,15,1404,California,33.739966091512166,119.49171026268554
661,8799,32,15,1404,California,36.162926564586634,119.44337592903327
662,8799,32,15,1401,California,39.77220654925345,122.73773304226039
663,8799,32,15,1401,California,36.20654157001268,121.41360544230405
664,8799,32,15,1401,California,39.4220109116079,115.27304551178678
665,8799,32,15,1401,California,36.23371168447984,114.2109507330076
666,8799,32,15,1401,California,37.57658431483506,114.23235887907218
667,8799,32,15,1401,California,39.051163303276404,117.76977431614694
668,8799,32,15,1401,California,39.76448143230209,117.273636347788
669,8799,32,15,1401,California,39.26852770050907,119.37699633103291
670,8799,32,15,1401,California,34.79984016116268,121.51237890554029
671,8799,32,15,1401,California,34.99486243907767,116.64930238773202
672,8799,32,15,1401,California,41.38657338155293,116.49873278220808
673,8506,32,15,1401,California,33.14326147313539,114.5324715587803
674,8506,32,15,1401,California,41.62069603661128,120.93303452948207
675,8506,32,15,1401,California,38.15917377439584,122.64170262092263
676,8506,32,15,1401,California,39.672142812559095,122.82558496342375
677,8506,32,15,1401,California,40.36081313826199,122.04027198177404
678,8506,32,15,1401,California,38.2664559783561,114.29679167877558
679,8506,32,15,1401,California,35.73037420365133,117.37791310165348
680,8212,32,15,1401,California,39.4397049435373,121.46515036511776
681,8212,32,15,1401,California,36.56423164931027,116.82671811212998
682,8212,32,13,1401,California,37.78960033224676,116.25913440613617
683,8212,32,12,1401,California,33.80728092585772,119.72604849077008
684,8212,32,12,1401,California,41.932418099893574,115.04339871265111
